1000,12/23/80,5:56:52
1001,1/5/13,14:39:48
1002,9/27/98,20:27:55
1003,10/8/06,19:58:13
1004,1/24/99,23:40:33
1005,4/20/83,10:59:38
1006,6/5/93,21:07:08
1007,8/29/83,11:29:12
1008,3/31/90,20:50:44
1009,4/4/81,14:07:42
1010,2/3/04,0:15:35
1011,12/3/07,16:21:32
1012,4/27/09,4:34:45
1013,11/11/96,16:01:43
1014,7/21/05,1:45:36
1015,1/29/00,18:02:46
1016,12/31/90,22:27:09
1017,12/13/95,20:56:28
1018,12/27/99,6:57:24
1019,4/1/06,8:10:17
1020,8/20/96,20:54:41
1021,12/12/06,19:05:50
1022,11/23/94,14:19:41
1023,10/10/10,22:26:20
1024,8/22/09,14:02:19
1025,11/2/06,19:44:04
1026,5/18/81,3:44:01
1027,3/31/83,12:23:16
1028,12/26/88,2:45:58
1029,4/18/11,19:57:19
1030,10/24/08,2:39:00
1031,6/1/93,17:48:02
1032,6/15/12,2:48:56
1033,9/21/83,8:53:11
1034,9/29/03,2:49:32
1035,5/1/11,4:51:16
1036,1/18/00,22:10:36
1037,1/21/03,0:32:53
1038,3/30/06,7:31:04
1039,9/17/95,2:34:47
1040,4/10/82,14:33:28
1041,7/20/87,5:29:16
1042,1/17/07,5:04:44
1043,3/17/06,16:41:39
1044,4/8/89,5:46:15
1045,1/8/82,19:25:51
1046,5/13/87,19:29:00
1047,9/4/94,2:02:30
1048,12/16/99,16:04:42
1049,5/27/98,2:50:52
1050,10/12/92,22:17:43
1051,6/24/88,10:29:07
1052,10/1/98,10:08:21
1053,6/10/10,6:19:43
1054,2/28/99,11:02:39
1055,3/1/11,18:55:22
1056,10/16/11,10:34:21
1057,12/23/07,2:02:09
1058,5/3/05,4:43:49
1059,12/28/96,10:09:42
1060,12/10/99,20:19:33
1061,10/12/91,12:00:19
1062,11/8/01,19:54:14
1063,4/12/84,18:14:34
1064,3/25/98,11:48:47
1065,12/8/92,9:20:42
1066,9/5/92,4:41:23
1067,11/29/89,5:37:33
1068,2/4/96,5:57:33
1069,2/20/04,23:37:45
1070,2/16/88,10:09:45
1071,8/3/82,5:14:11
1072,6/2/95,1:28:14
1073,1/13/10,17:41:58
1074,2/12/99,2:37:10
1075,10/4/83,20:18:20
1076,8/8/03,16:43:14
1077,2/5/07,1:44:57
1078,4/19/94,20:29:26
1079,3/7/93,5:37:31
1080,6/29/98,5:24:17
1081,2/27/85,4:20:03
1082,6/23/04,1:14:26
1083,12/1/02,10:24:25
1084,8/7/06,4:48:10
1085,10/20/93,15:35:46
1086,1/21/03,6:59:30
1087,10/26/08,0:41:08
1088,6/4/85,18:54:54
1089,3/8/09,6:14:14
1090,3/6/01,15:01:22
1091,10/21/08,20:28:35
1092,11/20/92,19:47:08
1093,4/18/91,20:08:00
1094,2/7/12,20:49:47
1095,6/16/98,13:35:08
1096,3/16/06,13:28:02
1097,11/22/86,9:52:50
1098,10/13/11,12:22:17
1099,6/6/96,13:04:05
1100,5/19/80,12:45:08
1101,4/6/95,5:39:51
1102,9/2/87,21:14:37
1103,8/5/07,1:46:33
1104,4/21/12,21:16:46
1105,12/19/01,21:04:32
1106,11/17/93,8:27:53
1107,1/22/80,9:48:13
1108,12/4/01,3:03:19
1109,5/6/89,2:17:53
1110,1/27/83,23:41:25
1111,4/29/88,9:36:42
1112,7/26/93,21:07:07
1113,4/13/02,3:01:43
1114,2/4/81,2:39:33
1115,5/18/08,16:10:26
1116,9/22/81,8:59:05
1117,2/11/08,11:39:12
1118,11/15/80,13:11:50
1119,12/4/96,15:52:08
1120,9/2/97,13:38:50
1121,1/28/02,7:00:38
1122,2/26/87,4:55:12
1123,12/8/94,3:59:30
1124,11/18/06,1:13:59
1125,3/31/98,19:11:50
1126,9/10/95,7:23:11
1127,10/31/96,13:18:42
1128,5/4/05,23:38:58
1129,2/16/97,18:35:15
1130,8/29/83,8:49:28
1131,5/16/06,21:05:43
1132,10/27/02,19:31:07
1133,10/11/10,18:36:25
1134,5/21/82,4:44:37
1135,12/28/07,12:13:13
1136,5/29/03,23:53:04
1137,10/13/81,6:32:59
1138,6/20/05,6:44:08
1139,9/2/82,5:23:13
1140,12/21/93,9:04:33
1141,8/20/90,11:55:58
1142,1/22/83,16:29:56
1143,3/1/09,4:02:53
1144,3/7/88,15:22:45
1145,5/30/12,7:38:07
1146,5/25/05,14:53:15
1147,1/6/01,13:38:12
1148,1/22/08,17:09:48
1149,9/19/00,16:04:08
1150,4/7/91,21:16:35
1151,8/28/89,22:25:01
1152,8/7/87,15:31:36
1153,3/18/96,19:58:46
1154,1/25/96,19:02:13
1155,3/22/93,20:19:39
1156,7/13/05,18:49:15
1157,4/16/12,3:02:46
1158,6/20/89,18:49:18
1159,1/15/81,4:56:22
1160,4/19/82,12:34:03
1161,9/7/05,2:07:33
1162,12/29/12,2:25:07
1163,11/28/85,21:43:25
1164,3/27/01,20:34:47
1165,10/19/08,19:19:55
1166,9/24/06,8:48:55
1167,12/21/10,2:12:55
1168,7/28/86,4:10:31
1169,9/22/93,23:49:35
1170,3/29/04,1:04:49
1171,1/22/10,0:34:52
1172,11/24/05,5:05:30
1173,9/22/83,13:00:30
1174,7/7/04,16:12:05
1175,6/17/02,23:00:10
1176,9/9/08,14:15:02
1177,12/5/92,12:56:52
1178,2/5/93,6:14:07
1179,11/11/83,16:07:46
1180,1/7/92,21:46:36
1181,8/14/09,9:29:58
1182,2/2/88,7:37:35
1183,2/12/82,12:25:16
1184,5/25/98,20:58:10
1185,7/11/87,22:41:21
1186,5/21/82,2:33:41
1187,12/3/90,6:18:47
1188,12/2/86,4:13:50
1189,7/31/97,5:10:57
1190,3/13/06,3:42:49
1191,5/3/80,8:39:21
1192,10/2/05,23:16:42
1193,5/31/80,0:11:11
1194,12/10/81,9:08:34
1195,3/19/98,18:05:45
1196,3/3/11,19:58:22
1197,12/27/08,17:27:53
1198,4/16/85,3:41:17
1199,8/23/05,10:42:18
1200,6/14/03,16:13:33
1201,1/1/97,5:10:24
1202,8/12/01,6:25:10
1203,7/20/07,9:54:27
1204,12/26/89,18:58:20
1205,8/28/97,14:46:06
1206,4/2/86,10:10:01
1207,1/20/01,17:09:44
1208,12/27/01,17:52:35
1209,7/12/81,5:34:56
1210,5/25/84,16:42:57
1211,2/26/84,23:07:18
1212,4/19/01,9:45:22
1213,10/30/84,9:52:08
1214,5/25/02,17:24:22
1215,6/19/94,17:16:26
1216,12/1/97,7:02:55
1217,9/26/87,21:58:07
1218,11/13/10,14:37:44
1219,2/17/11,1:35:00
1220,3/6/89,5:04:46
1221,9/17/93,8:28:31
1222,12/23/80,13:18:12
1223,10/3/89,9:34:10
1224,7/25/85,11:14:30
1225,11/2/04,15:06:49
1226,12/7/93,5:14:59
1227,12/19/05,5:08:45
1228,7/3/87,17:22:57
1229,5/31/94,0:46:57
1230,6/23/84,17:07:24
1231,10/22/94,19:10:06
1232,6/8/98,2:53:46
1233,5/8/90,16:57:54
1234,7/15/89,15:39:13
1235,5/7/91,22:35:40
1236,7/1/85,23:38:02
1237,7/26/11,22:50:10
1238,11/4/91,12:13:46
1239,10/17/80,17:24:05
1240,8/17/10,21:36:58
1241,8/26/83,6:07:16
1242,9/23/06,19:26:24
1243,8/27/84,14:07:34
1244,12/26/10,9:46:14
1245,12/24/86,19:33:41
1246,7/29/91,1:32:25
1247,7/2/06,3:53:37
1248,8/10/94,23:05:30
1249,11/11/99,21:24:46
1250,9/4/98,17:21:40
1251,6/29/98,11:56:48
1252,8/9/01,9:47:34
1253,9/14/04,16:05:19
1254,6/6/03,23:22:33
1255,12/2/10,23:07:25
1256,5/11/02,14:29:30
1257,8/15/89,2:48:04
1258,1/13/91,14:09:56
1259,7/26/97,11:44:04
1260,5/16/89,2:04:06
1261,1/21/95,20:35:30
1262,6/16/94,23:09:13
1263,12/8/87,15:33:12
1264,10/16/85,20:13:06
1265,6/16/96,16:32:53
1266,8/30/93,4:09:11
1267,3/21/88,2:54:12
1268,1/20/98,9:13:16
1269,5/13/09,4:14:04
1270,6/25/99,1:38:12
1271,6/28/04,1:03:43
1272,9/16/93,16:42:18
1273,1/1/87,11:27:23
1274,10/21/98,3:28:42
1275,4/5/13,0:47:40
1276,12/18/09,0:15:04
1277,10/14/81,5:04:42
1278,1/17/99,9:49:28
1279,4/30/80,3:17:21
1280,1/9/07,20:47:03
1281,6/30/13,15:14:24
1282,1/4/12,15:58:05
1283,7/23/99,20:14:37
1284,5/6/05,7:01:30
1285,11/5/99,3:02:47
1286,1/22/02,11:55:31
1287,9/13/84,13:52:50
1288,12/15/06,1:40:02
1289,5/30/12,18:25:47
1290,4/2/92,12:21:35
1291,7/4/03,9:41:16
1292,7/9/82,20:12:20
1293,6/12/90,15:20:58
1294,8/30/90,13:17:22
1295,11/6/01,19:40:00
1296,3/17/80,20:12:02
1297,12/26/81,8:52:57
1298,11/16/95,9:22:49
1299,3/4/96,12:02:09
1300,9/26/00,0:31:19
1301,9/3/05,18:30:20
1302,7/17/98,20:57:14
1303,12/22/94,20:50:04
1304,7/29/01,5:02:06
1305,10/4/10,5:29:14
1306,7/14/11,11:46:21
1307,8/22/95,11:46:48
1308,4/10/09,1:02:28
1309,4/30/95,17:09:05
1310,3/24/82,22:32:41
1311,3/20/93,8:01:41
1312,11/12/89,4:07:20
1313,6/21/85,14:47:48
1314,1/16/89,21:48:31
1315,4/11/99,6:09:23
1316,9/19/96,22:57:20
1317,6/18/03,8:50:32
1318,4/30/84,14:53:48
1319,3/11/97,6:16:11
1320,7/20/02,19:44:41
1321,9/1/02,13:33:10
1322,4/21/97,17:50:55
1323,1/8/02,20:42:08
1324,3/4/12,9:34:52
1325,6/25/89,23:10:50
1326,9/5/89,18:40:27
1327,7/22/93,23:58:03
1328,1/8/96,23:42:58
1329,7/25/01,20:06:47
1330,3/19/09,11:39:55
1331,11/29/97,19:59:07
1332,12/7/10,5:00:27
1333,4/8/10,10:59:30
1334,12/6/00,4:13:06
1335,11/21/11,14:52:15
1336,4/5/91,16:39:51
1337,5/2/88,14:39:04
1338,12/14/98,16:46:38
1339,11/28/84,5:14:23
1340,3/30/86,14:30:50
1341,3/6/09,8:47:54
1342,10/21/01,15:13:50
1343,10/1/85,16:14:06
1344,3/14/87,22:02:41
1345,1/24/02,17:22:32
1346,5/18/12,15:13:40
1347,2/2/12,11:54:36
1348,7/17/86,1:46:54
1349,2/24/99,18:46:25
1350,9/4/07,0:42:32
1351,6/10/00,0:26:15
1352,8/10/05,22:14:21
1353,1/17/09,1:56:34
1354,5/11/12,10:32:38
1355,7/2/11,6:40:12
1356,12/7/86,15:35:49
1357,4/27/88,13:48:51
1358,6/7/85,11:11:04
1359,3/14/89,18:22:14
1360,12/23/05,21:24:29
1361,6/29/99,18:53:07
1362,12/28/98,4:14:57
1363,8/24/06,16:31:56
1364,5/13/05,13:25:16
1365,7/29/88,18:21:40
1366,5/6/94,9:27:15
1367,8/26/02,16:06:09
1368,3/9/82,19:10:08
1369,1/6/09,2:08:19
1370,10/26/99,23:58:38
1371,2/3/07,11:12:40
1372,8/28/98,13:03:21
1373,1/5/07,20:02:32
1374,1/22/95,20:14:58
1375,12/22/95,0:41:28
1376,7/29/05,16:33:16
1377,7/28/80,3:45:40
1378,8/27/08,11:11:12
1379,6/14/01,23:47:22
1380,3/10/93,13:17:57
1381,11/24/88,4:18:09
1382,12/16/04,8:39:55
1383,7/17/80,0:37:10
1384,5/20/12,18:59:30
1385,6/22/01,20:48:23
1386,4/28/91,5:18:48
1387,3/1/04,23:29:13
1388,10/5/91,9:22:29
1389,11/13/92,23:57:12
1390,5/6/91,23:57:06
1391,3/14/96,4:23:08
1392,9/18/80,1:43:43
1393,3/29/88,9:57:32
1394,6/5/93,19:39:38
1395,6/9/05,17:50:11
1396,3/7/80,3:43:14
1397,3/3/84,16:47:03
1398,1/11/86,23:18:16
1399,7/31/97,9:54:42
1400,10/8/85,5:38:05
1401,10/15/05,23:57:30
1402,8/10/05,5:30:26
1403,3/22/90,15:55:19
1404,2/23/95,4:01:56
1405,7/28/07,1:01:26
1406,9/16/87,4:38:26
1407,8/16/07,13:52:35
1408,7/27/91,13:49:48
1409,9/20/08,4:53:11
1410,1/12/92,23:51:15
1411,5/24/93,10:35:06
1412,7/21/84,8:49:49
1413,9/4/88,18:45:53
1414,3/7/90,11:17:06
1415,5/22/99,20:44:46
1416,9/5/96,4:46:16
1417,3/22/88,1:05:36
1418,9/22/95,15:53:10
1419,3/28/97,6:26:38
1420,4/1/89,22:50:03
1421,4/7/80,10:55:37
1422,3/25/98,1:01:51
1423,6/13/90,18:34:54
1424,6/5/80,17:06:46
1425,6/3/99,23:22:10
1426,6/10/12,7:56:06
1427,2/4/92,6:54:40
1428,7/17/98,20:06:00
1429,3/31/91,0:07:08
1430,10/5/97,9:31:52
1431,12/23/85,16:33:50
1432,1/6/81,15:42:10
1433,2/15/85,22:08:50
1434,12/26/12,19:19:25
1435,5/31/08,19:20:50
1436,9/23/11,12:43:04
1437,9/5/96,15:05:17
1438,1/8/83,1:47:29
1439,1/20/00,18:58:56
1440,11/13/80,21:30:18
1441,10/26/94,19:10:15
1442,10/15/90,7:41:15
1443,7/23/06,0:03:36
1444,3/9/89,2:29:27
1445,12/20/82,2:07:55
1446,4/10/02,6:05:10
1447,3/25/99,8:56:22
1448,11/11/90,4:22:30
1449,8/4/06,20:05:43
1450,5/25/92,22:44:38
1451,5/29/08,19:06:32
1452,11/5/87,3:31:48
1453,6/21/94,10:12:02
1454,5/15/03,20:10:52
1455,8/3/81,6:01:26
1456,9/23/80,7:58:54
1457,3/2/05,0:35:15
1458,3/27/92,22:07:24
1459,7/8/94,20:16:23
1460,5/24/95,16:13:59
1461,6/16/05,15:36:44
1462,4/26/88,14:13:02
1463,7/6/99,20:02:27
1464,5/19/98,13:32:24
1465,6/17/88,18:36:28
1466,7/16/82,13:23:16
1467,6/13/85,16:34:28
1468,10/21/09,18:48:10
1469,9/20/04,19:02:48
1470,6/27/13,4:43:18
1471,7/24/00,19:24:45
1472,3/26/02,16:31:53
1473,3/26/93,19:47:36
1474,8/24/85,22:56:51
1475,3/15/82,8:28:11
1476,2/21/07,3:30:48
1477,4/13/89,16:06:24
1478,6/15/10,7:02:22
1479,8/16/07,10:12:47
1480,12/23/13,5:47:51
1481,11/23/92,18:15:34
1482,1/23/84,0:04:51
1483,7/31/83,16:42:36
1484,9/8/88,3:12:52
1485,6/30/95,21:08:06
1486,12/23/06,2:31:59
1487,10/19/10,9:04:40
1488,7/4/09,12:38:38
1489,7/10/99,22:21:44
1490,4/26/03,23:05:00
1491,5/2/12,5:36:14
1492,4/23/10,8:16:43
1493,1/4/85,12:24:12
1494,4/19/03,16:02:05
1495,2/4/02,10:35:44
1496,1/12/11,22:07:16
1497,6/6/85,0:19:05
1498,1/14/85,10:06:41
1499,11/29/82,7:20:41
1500,7/25/91,17:36:47
1501,11/2/97,18:35:49
1502,12/13/10,7:01:50
1503,12/23/96,6:58:41
1504,12/6/09,13:23:28
1505,6/29/97,18:52:03
1506,11/29/87,8:42:27
1507,10/19/00,13:30:21
1508,4/17/97,6:21:43
1509,8/8/96,15:46:48
1510,2/14/81,23:55:45
1511,5/2/99,15:09:21
1512,6/24/97,7:55:34
1513,11/22/99,18:29:36
1514,12/24/97,18:04:41
1515,6/23/82,3:15:39
1516,7/10/83,6:12:57
1517,4/19/87,4:31:54
1518,12/4/00,16:49:15
1519,10/31/81,12:52:59
1520,10/7/10,1:24:44
1521,2/1/90,10:19:36
1522,5/2/13,23:16:27
1523,4/19/98,18:18:01
1524,9/7/02,9:39:20
1525,4/27/04,9:48:47
1526,9/26/08,17:15:44
1527,6/20/03,18:09:05
1528,3/30/85,19:25:42
1529,3/31/93,10:55:56
1530,10/18/88,6:36:14
1531,1/6/10,20:07:35
1532,9/13/85,22:01:36
1533,2/14/95,11:16:47
1534,1/26/89,6:06:10
1535,2/1/06,22:22:09
1536,10/23/82,5:00:31
1537,4/25/87,15:43:46
1538,9/14/88,17:33:34
1539,6/17/91,17:21:53
1540,5/28/87,10:13:35
1541,10/31/97,14:22:26
1542,8/18/11,8:08:44
1543,11/29/07,1:47:10
1544,6/22/91,1:29:15
1545,5/13/05,17:17:28
1546,10/13/82,6:21:23
1547,9/24/96,15:05:44
1548,3/3/08,23:19:50
1549,3/31/83,18:14:36
1550,3/4/97,0:54:40
1551,5/4/85,9:58:59
1552,8/1/11,19:21:45
1553,5/11/81,0:52:20
1554,10/12/11,14:34:46
1555,2/12/95,13:13:15
1556,1/5/11,22:36:33
1557,12/6/01,20:51:41
1558,5/17/91,20:22:09
1559,10/16/82,6:28:24
1560,1/14/99,17:17:55
1561,1/22/10,14:39:45
1562,7/5/85,14:16:05
1563,11/23/81,2:18:38
1564,2/12/03,8:24:13
1565,12/28/98,13:35:18
1566,10/31/92,11:52:07
1567,5/16/98,13:51:49
1568,11/15/94,18:00:59
1569,6/15/00,13:32:36
1570,5/26/90,18:30:05
1571,6/27/95,7:28:33
1572,10/20/86,5:59:34
1573,3/4/85,23:20:26
1574,8/25/95,17:42:51
1575,5/14/90,22:46:55
1576,6/5/00,17:57:27
1577,5/20/94,19:20:32
1578,10/1/80,15:13:46
1579,12/22/08,17:00:33
1580,4/21/91,14:13:06
1581,6/18/09,8:39:45
1582,7/19/94,23:51:26
1583,5/26/07,0:55:52
1584,12/2/87,19:52:33
1585,6/15/87,22:39:12
1586,7/2/06,18:32:48
1587,6/2/91,8:22:51
1588,3/12/08,7:50:48
1589,12/30/03,17:09:52
1590,10/9/85,9:48:43
1591,4/18/87,8:16:03
1592,8/23/87,2:18:36
1593,12/12/13,5:14:54
1594,11/30/88,12:19:42
1595,6/14/10,3:48:20
1596,2/6/92,5:09:58
1597,5/14/13,14:12:11
1598,8/17/00,20:32:08
1599,6/28/90,2:06:07
1600,3/21/93,11:32:23
1601,8/13/89,23:32:22
1602,9/8/85,7:10:30
1603,10/10/84,11:19:40
1604,9/5/89,15:08:08
1605,7/4/04,4:47:54
1606,6/15/10,9:38:08
1607,9/30/11,20:39:00
1608,2/8/90,19:10:02
1609,12/13/81,9:14:05
1610,3/21/94,8:27:04
1611,12/28/94,2:42:55
1612,5/20/08,20:38:23
1613,10/3/91,18:32:09
1614,1/6/11,2:37:48
1615,11/6/10,8:32:29
1616,8/17/94,15:34:06
1617,7/14/97,20:29:28
1618,4/5/81,16:04:11
1619,11/4/97,6:29:15
1620,8/3/98,1:37:59
1621,2/28/09,21:02:33
1622,1/31/93,0:56:15
1623,11/25/11,2:49:01
1624,5/30/92,12:10:33
1625,7/13/01,14:14:38
1626,8/30/84,10:07:31
1627,8/22/83,21:47:02
1628,1/3/84,18:25:31
1629,1/15/82,14:59:32
1630,7/29/00,17:41:47
1631,1/16/05,4:02:11
1632,5/11/83,19:51:49
1633,5/9/07,18:25:55
1634,8/22/96,14:31:34
1635,5/2/03,20:38:29
1636,5/15/09,6:37:42
1637,5/3/80,7:16:58
1638,5/4/83,10:34:54
1639,1/24/88,15:30:41
1640,6/2/85,19:50:01
1641,3/5/95,5:16:59
1642,6/25/98,10:53:20
1643,1/20/05,22:28:45
1644,8/1/94,13:51:49
1645,6/13/83,6:02:45
1646,10/1/98,4:28:41
1647,4/13/01,16:33:23
1648,11/1/85,23:55:47
1649,1/3/82,10:34:00
1650,1/30/06,17:57:55
1651,7/19/01,16:38:58
1652,1/31/97,2:08:50
1653,7/23/96,17:42:48
1654,2/6/12,20:20:57
1655,11/2/85,4:06:55
1656,12/18/95,12:23:47
1657,2/7/89,21:25:39
1658,9/11/02,21:17:28
1659,8/8/08,12:25:30
1660,5/14/93,6:51:35
1661,7/26/09,13:35:35
1662,11/13/02,16:10:42
1663,6/10/86,12:34:27
1664,1/19/85,21:54:13
1665,8/30/87,8:33:43
1666,11/18/82,4:04:35
1667,6/12/05,10:55:21
1668,11/27/89,21:02:29
1669,7/7/11,12:45:12
1670,12/4/99,22:42:28
1671,2/28/12,17:43:33
1672,10/19/13,21:38:55
1673,6/27/92,2:03:42
1674,6/3/84,2:35:02
1675,10/7/01,14:25:39
1676,9/12/95,14:36:42
1677,7/20/80,5:32:59
1678,3/29/84,12:55:13
1679,2/24/13,19:31:19
1680,8/5/98,9:35:24
1681,12/1/97,11:38:29
1682,2/8/11,10:40:47
1683,6/29/97,3:47:25
1684,1/11/91,13:27:27
1685,6/12/84,1:24:17
1686,6/17/95,0:20:23
1687,11/9/82,19:46:53
1688,9/2/97,14:43:41
1689,11/11/81,10:35:23
1690,6/23/86,14:52:40
1691,7/29/81,2:12:56
1692,9/25/86,6:43:56
1693,11/15/04,10:31:52
1694,6/22/02,9:50:10
1695,4/22/90,3:24:54
1696,12/23/05,9:17:49
1697,4/9/07,0:09:29
1698,2/16/89,13:29:31
1699,9/12/98,3:48:52
1700,6/28/96,5:01:53
1701,9/21/06,20:48:22
1702,5/6/06,1:09:29
1703,7/2/96,18:02:43
1704,7/21/92,22:11:03
1705,2/4/02,14:54:13
1706,12/3/81,20:40:30
1707,8/18/81,4:17:09
1708,10/7/92,0:47:30
1709,3/28/04,13:23:02
1710,3/15/99,5:37:51
1711,5/11/99,18:56:56
1712,5/23/93,0:34:44
1713,7/17/88,21:05:56
1714,4/19/81,12:56:47
1715,9/15/06,18:04:49
1716,7/18/05,10:47:04
1717,8/13/93,13:59:29
1718,10/28/90,5:00:59
1719,2/26/03,1:24:18
1720,6/19/88,0:19:59
1721,7/27/13,2:18:56
1722,10/14/90,23:23:46
1723,11/8/04,10:09:47
1724,7/11/90,19:16:33
1725,2/18/10,21:30:19
1726,5/2/05,11:49:26
1727,1/13/02,12:16:37
1728,2/23/91,13:38:28
1729,5/5/07,18:29:43
1730,2/22/88,2:24:55
1731,5/29/80,20:48:34
1732,12/28/91,8:53:15
1733,1/29/85,10:29:15
1734,1/16/02,13:44:36
1735,1/6/98,15:31:57
1736,4/28/94,20:41:16
1737,4/22/00,18:00:43
1738,3/28/13,3:24:45
1739,6/5/04,16:37:30
1740,11/3/12,13:09:40
1741,2/7/08,19:16:02
1742,3/24/85,18:49:32
1743,2/19/01,19:03:43
1744,4/18/89,5:05:59
1745,4/26/85,21:00:57
1746,4/29/88,23:13:13
1747,8/12/05,11:07:16
1748,4/12/94,11:33:05
1749,7/25/92,21:04:31
1750,5/8/94,15:54:11
1751,11/11/86,6:05:21
1752,3/3/86,15:49:18
1753,9/23/85,12:54:46
1754,1/20/08,7:57:25
1755,1/16/81,21:31:23
1756,9/3/93,3:54:44
1757,10/7/02,10:08:39
1758,11/7/92,8:11:34
1759,8/18/09,12:31:37
1760,3/6/00,17:26:30
1761,7/20/06,19:49:54
1762,5/15/10,21:36:03
1763,11/19/00,9:29:41
1764,6/10/99,5:54:01
1765,12/19/12,8:32:52
1766,8/6/80,20:42:48
1767,3/16/98,4:21:07
1768,7/31/96,7:19:34
1769,11/1/99,3:04:05
1770,8/3/10,9:08:49
1771,11/29/97,16:37:01
1772,1/11/90,10:59:03
1773,3/13/03,4:59:35
1774,1/22/80,8:03:26
1775,10/28/07,21:55:22
1776,12/27/91,19:49:52
1777,1/3/80,12:00:37
1778,8/18/88,10:25:20
1779,4/1/06,9:00:24
1780,4/30/05,15:12:35
1781,9/27/03,22:27:04
1782,11/24/08,3:16:01
1783,9/2/95,17:57:28
1784,8/17/02,7:18:57
1785,5/11/04,3:20:21
1786,11/13/84,6:14:28
1787,3/6/86,3:51:32
1788,10/15/13,8:11:16
1789,9/20/85,13:48:47
1790,5/29/03,1:45:49
1791,4/28/84,2:57:45
1792,2/12/80,2:30:33
1793,6/26/91,22:46:51
1794,1/26/13,6:29:03
1795,9/1/95,17:45:24
1796,6/5/91,0:32:02
1797,12/13/08,9:01:44
1798,7/31/13,15:29:20
1799,5/9/87,23:43:13
1800,3/7/02,2:16:24
1801,9/2/87,17:19:35
1802,1/21/04,1:56:16
1803,7/29/85,7:29:52
1804,11/24/08,10:11:15
1805,12/12/09,12:54:24
1806,9/23/08,2:28:25
1807,11/29/85,4:25:40
1808,2/21/07,5:52:00
1809,10/23/02,16:53:58
1810,8/10/94,6:18:26
1811,3/15/81,13:50:45
1812,9/20/94,15:05:22
1813,5/27/98,2:25:35
1814,3/5/88,20:16:50
1815,6/7/00,21:54:45
1816,5/13/88,10:14:31
1817,7/26/05,11:18:16
1818,5/6/09,13:15:22
1819,7/19/83,2:22:23
1820,10/19/99,20:45:25
1821,11/4/13,9:45:32
1822,2/5/92,7:31:18
1823,7/5/98,10:24:48
1824,3/31/95,13:24:53
1825,4/2/88,22:49:28
1826,10/21/91,8:44:25
1827,4/22/11,0:33:38
1828,4/20/94,19:14:40
1829,7/15/12,12:36:34
1830,5/12/96,11:41:33
1831,8/12/04,6:45:48
1832,11/5/05,11:32:49
1833,1/10/92,14:39:34
1834,5/8/02,3:22:47
1835,6/23/92,12:58:20
1836,1/8/91,5:59:21
1837,10/19/11,19:54:34
1838,5/19/08,5:46:34
1839,7/27/93,18:25:40
1840,7/10/12,17:02:47
1841,5/13/00,23:14:53
1842,6/4/92,22:27:40
1843,1/20/06,9:50:44
1844,3/19/88,19:04:16
1845,4/22/12,3:27:13
1846,10/16/06,15:12:26
1847,1/5/84,5:17:53
1848,9/15/88,6:26:39
1849,5/11/99,17:04:17
1850,4/1/98,19:50:17
1851,8/16/05,16:16:35
1852,7/7/03,18:10:31
1853,4/6/93,13:58:34
1854,9/30/00,0:41:19
1855,4/24/95,6:55:44
1856,10/3/01,22:58:21
1857,5/13/13,19:21:25
1858,10/9/09,15:49:11
1859,8/31/90,12:39:54
1860,8/7/09,16:07:55
1861,7/12/09,14:52:27
1862,4/30/96,21:01:38
1863,10/21/06,21:34:05
1864,9/20/82,9:05:40
1865,11/14/92,11:11:35
1866,2/25/12,11:19:52
1867,7/13/12,1:21:16
1868,1/18/90,14:32:06
1869,5/27/01,15:04:36
1870,6/5/06,5:19:12
1871,9/7/80,2:17:17
1872,3/10/97,16:27:38
1873,3/18/84,6:06:42
1874,12/27/05,20:44:54
1875,2/11/03,0:28:39
1876,9/6/02,22:36:43
1877,11/8/01,3:19:15
1878,5/3/05,5:17:23
1879,9/28/04,23:48:56
1880,12/2/93,1:27:59
1881,9/2/81,16:59:08
1882,10/10/83,2:56:37
1883,11/30/10,17:50:06
1884,1/4/88,2:42:54
1885,1/3/08,14:03:13
1886,9/11/13,16:55:59
1887,6/21/85,19:26:51
1888,9/15/06,12:23:38
1889,2/24/04,2:15:25
1890,2/22/08,20:18:43
1891,10/18/10,10:23:19
1892,4/1/84,20:14:36
1893,10/5/93,18:52:14
1894,5/27/08,3:20:44
1895,8/24/06,16:15:06
1896,5/14/06,12:17:51
1897,9/10/82,18:27:12
1898,9/2/09,20:33:47
1899,9/5/04,22:00:54
1900,7/19/96,15:35:38
1901,5/7/07,5:58:43
1902,5/31/87,12:42:40
1903,4/6/94,17:08:31
1904,6/20/97,8:53:39
1905,3/10/80,12:49:57
1906,10/12/82,13:59:21
1907,9/5/04,5:46:23
1908,11/10/01,21:43:14
1909,2/5/88,18:16:35
1910,4/1/80,21:37:29
1911,3/13/96,7:31:37
1912,5/28/06,8:01:04
1913,1/17/88,9:32:21
1914,6/30/05,0:31:36
1915,6/30/05,21:56:58
1916,4/2/98,13:24:33
1917,9/1/81,17:12:41
1918,9/3/13,1:22:37
1919,5/25/09,0:31:12
1920,8/30/97,13:42:28
1921,9/5/86,6:49:03
1922,9/3/05,19:26:54
1923,12/22/13,23:14:05
1924,9/28/99,15:35:25
1925,7/14/96,10:29:47
1926,3/4/11,21:45:03
1927,2/19/08,1:53:47
1928,11/13/06,12:33:22
1929,7/5/07,4:54:30
1930,9/24/09,11:08:08
1931,1/14/96,7:09:55
1932,1/29/01,10:59:21
